title,custom__category,base_url,custom__name_en,page__about_ru,page__about_en,readability_ru,readability_en
Санкт-Петербургский государственный аграрный университет,аграрный,https://spbgau.ru/,St. Petersburg State Agrarian University,,,,
Российский государственный геологоразведочный университет им. Серго Орджоникидзе,спец технический,https://mgri.ru/,Russian State Geological Prospecting University,,,,
Нижегородский Государственный Лингвистический университет им. Н. А. Добролюбова,гуманитарный,https://lunn.ru/,Linguistic University of Nizhny Novgorod,,,,
Воронежский государственный аграрный университет имени императора Петра I,аграрный,http://www.vsau.ru/,Voronezh State Agricultural University,,,,
Ростовский государственный медицинский университет,медицинский,http://rostgmu.ru/,Rostov State Medical University,,,,
Брянский государственный университет им. И. Г. Петровского,общий,https://brgu.ru/,Bryansk State University,,,,
Новосибирский государственный архитектурно-строительный университет (Сибстрин),архитектурный,http://www.sibstrin.ru/,Novosibirsk State Architectural University,,,,
Пермский государственный медицинский университет имени академика Е.А. Вагнера,медицинский,http://www.psma.ru/,Perm State Academy of Medicine,,,,
Тихоокеанский государственный медицинский университет,медицинский,https://tgmu.ru/,Pacific State Medical University,,,,
Самарский государственный экономический университет,гуманитарный,http://www.sseu.ru/,Samara State Economic University,,,,
Комсомольский-на-Амуре Государственный университет,общий,https://knastu.ru/,Komsomolsk-on-Amur State Technical University,,,,
Южно-Российский государственный политехнический университет им. М.И. Платова,общий технический,https://www.npi-tu.ru/,South-Russian State Technical University,,,,
Астраханский государственный технический университет,"общий технический",https://www.astu.org/,Astrakhan State Technical University,,,,
Сахалинский государственный университет,общий,http://sakhgu.ru/,Sakhalin State University,,,,
Смоленский государственный университет,общий,http://www.smolgu.ru/,Smolensk State University,,,,
Российский государственный университет туризма и сервиса,спорт ,https://rguts.ru/,Russian State University of Tourism and Services,,,,
Байкальский государственный университет,общий,http://bgu.ru/,Baikal State University,,,,
Московский городской университет управления Правительства Москвы,гуманитарный,https://mguu.ru/,Moscow Metropolitan Governance University,,,,
Благовещенский Государственный Педагогический Университет,гуманитарный,https://bgpu.ru/,Blagoveshchensk State Pedagogical University,,,,
Оренбургский государственный аграрный университет,аграрный,https://orensau.ru/,Orenburg State Agrarian University,,,,
Омский государственный университет путей сообщения,транспорт ,https://omgups.ru/,Omsk State Transport University,,,,
Северо-Осетинский государственный университет имени К. Л. Хетагурова,общий,https://www.nosu.ru/,North Ossetian State University,,,,
Восточно-Сибирский государственный университет технологий и управления,спец технический ,https://esstu.ru/,East Siberia State University of Technology and Management,,,,
Ярославский государственный технический университет,общий технический,http://www.ystu.ru/,Yaroslavl State Technical University,,,,
Астраханский государственный медицинский университет,медицинский,http://astgmu.ru/,Astrakhan State Medical Academy,,,,
Уральский государственный горный университет,спец технический,http://www.ursmu.ru/,Ural State Mining University,,,,
Казанский государственный архитектурно-строительный университет,архитектурный,https://www.kgasu.ru/,Kazan State University of Architecture and Engineering,,,,
Адыгейский государственный университет,общий,https://www.adygnet.ru/,Adyghe State University,,,,
Воронежский государственный университет инженерных технологий,спец технический ,https://vsuet.ru/,Voronezh State University of Engineering Technology,,,,
Московский международный университет,гуманитарный,https://mi.university/,Moscow International University,,,,
Ленинградский государственный университет,общий,https://lengu.ru/,Leningrad State University,,,,
Алтайский государственный аграрный университет,аграрный,http://www.asau.ru/,Altai State University of Agriculture,,,,
Нижневартовский государственный институт,общий,http://nvsu.ru/,Nizhnevartovsk State University,,,,
Ярославский государственный медицинский университет,медицинский,http://ysmu.ru/ru/,Yaroslavl State Medical University,,,,
Чувашский государственный педагогический институт им. И.Я. Яковлева,гуманитарный,http://www.chgpu.edu.ru/,Chuvash State Pedagogical University,,,,
Череповецкий государственный университет,общий,https://www.chsu.ru/,Cherepovets State University,,,,
Санкт-Петербургский университет технологий управления и экономики,гуманитарный,https://www.spbume.ru/,St. Petersburg University of Management Technologies and Economics,,,,
Санкт-Петербургский Государственный Химико-фармацевтический университет,медицинский,https://spcpu.ru/,Saint-Petersburg State Chemical Pharmaceutical University,,,,
Томский государственный архитектурно-строительный университет,архитектурный,https://www.tsuab.ru/,Tomsk State University of Architecture and Building,,,,
Майкопский Государственный Технологический университет,спец технический,http://mkgtu.ru/,Maikop State Technological University,,,,
Сибирский государственный индустриальный университет,спец технический,http://www.sibsiu.ru/,Siberian State Industrial University,,,,
Ухтинский государственный технический университет,общий технический,https://www.ugtu.net/,Ukhta State Technical University,,,,
Кировский государственный медицинский университет,медицинский,http://www.kirovgma.ru/,Kirov State Medical University,,,,
Ивановский государственный политехнический университет,общий технический,https://ivgpu.com/,Ivanovo State Polytechnic University,,,,
Тувинский государственный университет,общий,http://tuvsu.ru/,Tyva State University,,,,
Санкт-Петербургский государственный университет гражданской авиации,спец технический,http://www.spbguga.ru/,St. Petersburg State University of Civil Aviation,,,,
Орловский государственный аграрный университет имени Н.В. Парахина,аграрный,https://www.orelsau.ru/,Orel State Agrarian University,,,,
Ангарский государственный технический университет,общий,http://angtu.ru/,,,,,
Армавирский государственный педагогический институт,гуманитарный,http://www.agpu.net/,,,,,
Алтайский государственный гуманитарно-педагогический университет имени В. М. Шукшина,гуманитарный,http://www2.bigpi.biysk.ru/wwwsite/news.php,,,,,
Приамурский Государственный университет имени Шолом-Алейхема,общий,http://pgusa.ru/,,http://pgusa.ru/ru/about,http://pgusa.ru/ru/admission,,
Бирский филиал Башкирского государственного университета,общий,https://www.birsk.ru/,,,,,
Братский государственный технический университет,общий технический,https://brstu.ru/,,,,,
Брянский государственный инженерно-технологический университет,спец технический ,http://bgitu.ru/,,,,,
Брянский государственный технический университет,общий технический,https://www.tu-bryansk.ru/,,,,,
Волгоградский государственный технический университет Институт архитектуры и строительства,архитектурный ,https://vgasu.ru/,,,,,
Глазовский государственный педагогический институт имени В.Г. Короленко,гуманитарный,http://www.ggpi.org/,,,,,
Государственный академический университет гуманитарных наук,гуманитарный,https://gaugn.ru/,,,,,
Грозненский государственный нефтяной технический университет имени академика М. Д. Миллионщикова,спец технический,https://gstou.ru/,,,,,
Дагестанский Государственный Педагогический университет,гуманитарный,http://dgpu.net/ru/,,,,,
Дагестанский государственный технический университет,общий технический,http://dstu.ru/,,,,,
Елецкий государственный университет имени И. А. Бунина,общий,http://elsu.ru/,,,,,
Ингушский государственный университет,общий,http://inggu.ru/,,,,,
Камчатский государственный университет им. Витуса Беринга,общий,http://www.kamgu.ru/,,,,,
Карачаево-Черкесский государственный университет имени У. Д. Алиева,общий,https://kchgu.ru/,,,,,
Северо-Кавказская государственная академия,общий,http://ncsa.ru/,,,,,
Ковровская государственная технологическая академия им. Дегтярева В. А.,общий,https://dksta.ru/,,,,,
"Государственный Социально-Гуманитарный университет (бывш. КПИ, КГПИ, МГОСГИ)",гуманитарный,http://gukolomna.ru/,,,,,
Амурский гуманитарно-педагогический государственный университет,гуманитарный,https://amgpgu.ru/,,,,,
Кыргызско-Российский Славянский университет им. Б. Н. Ельцина,гуманитарный,https://krsu.edu.kg/,,,,,
Литературный институт имени А. М. Горького,искусство и культура ,https://litinstitut.ru/,,,,,
Мичуринский государственный аграрный университет,общий,http://www.mgau.ru/,,,,,
Мордовский государственный педагогический университет им. М. Е. Евсевьева,гуманитарный,https://www.mordgpi.ru/,,,,,
Московский Архитектурный институт,архитектурный,https://marhi.ru/,,,,,
Мытищинский филиал МГТУ им. Н. Э. Баумана (бывш. Московский государственный университет леса),спец технический,https://mf.bmstu.ru/,,,,,
Московская государственная художественно-промышленная академия им. С. Г. Строганова,спец технический ,https://mghpu.ru/,,,,,
Московский государственный гуманитарно-экономический университет,гуманитарный,http://www.mggeu.ru/,,,,,
Набережночелнинский государственный педагогический университет,гуманитарный,https://tatngpi.ru/,,,,,
Нижнетагильский государственный социально-педагогический институт,гуманитарный,https://www.ntspi.ru/,,,,,
Кемеровский государственный университет Новокузнецкий институт (филиал),общий,https://nbikemsu.ru/,,,,,
"Новосибирский государственный университет архитектуры, дизайна и искусств им. А. Д. Крячкова",архитектурный,http://nsuada.ru/,,,,,
Норильский индустриальный институт,спец технический,https://norvuz.ru/,,,,,
Обнинский институт атомной энергетики НИЯУ МИФИ,гуманитарный,http://www.iate.obninsk.ru/,,,,,
Оренбургский Государственный Педагогический университет,гуманитарный,https://ospu.ru/,,,,,
Государственный гуманитарно-технологический университет,гуманитарный,https://ggtu.ru/,,,,,
Пензенский государственный университет архитектуры и строительства,архитектурный,http://www.pguas.ru/,,,,,
Пущинский государственный естественно-научный институт,гуманитарный,http://pushgu.ru/,,,,,
Российский государственный профессионально-педагогический университет,гуманитарный,https://www.rsvpu.ru/,,,,,
Пензенский казачий институт технологий (филиал МГУТУ),спец технический,https://mgutupenza.ru/,,,,,
Российско-Таджикский (Cлавянский) университет,гуманитарный,http://rtsu.tj/,,,,,
"Южный федеральный университет, академия архитектуры и искусств",архитектурный,http://www.raai.sfedu.ru/,,,,,
Рыбинский государственный авиационный технический университет имени П. А. Соловьева,спец технический,https://www.rsatu.ru/,,,,,
Санкт-Петербургский государственный лесотехнический университет им. С.М.Кирова,спец технический,https://spbftu.ru/,,,,,
Санкт-Петербургская государственная художественно-промышленная академия им. А. Л. Штиглица,искусство и культура,https://www.ghpa.ru/,,,,,
Высшая школа технологии и энергетики СПбГУПТД,спец технический,http://gturp.spb.ru/,,,,,
Саратовская государственная юридическая академия,гуманитарный,http://ssla.ru/,,,,,
Северо-Восточный государственный университет,общий,https://www.svgu.ru/,,,,,
Северо-Западный открытый технический университет,общий технический,http://nwotu.ru/,,,,,
Северо-Кавказский горно-металлургический институт (государственный технологический университет),общий,http://www.skgmi-gtu.ru/,,,,,
Сибирский государственный автомобильно-дорожный университет,транспорт ,https://sibadi.org/,,,,,
Сибирский государственный университет геосистем и технологий,спец технический,https://sgugit.ru/,,,,,
Соликамский Государственный Педагогический институт (филиал ПГНИУ),гуманитарный,https://solgpi.ru/,,,,,
Сочинский государственный университет,общий,https://sutr.ru/,,,,,
Стерлитамакский филиал Башкирского Государственного университета,общий,https://strbsu.ru/,,,,,
Таганрогский институт имени А. П. Чехова,общий,http://www.tgpi.ru/,,,,,
ТюмГУ - Тобольский педагогический институт им. Д.И. Менделеева,гуманитарный,https://tobolsk.utmn.ru/,,,,,
Уральский государственный архитектурно-художественный университет,архитектурный,https://usaaa.ru/,,,,,
Хабаровский государственный университет экономики и права,гуманитарный,http://www.ael.ru/,,,,,
Чеченский Государственный Педагогический университет,гуманитарный,https://chspu.ru/,,,,,
Чеченский государственный университет,общий,https://www.chesu.ru/,,,,,
Ивановский государственный университет - Шуйский филиал,общий,http://sspu.ru/,,,,,
ИСОиП (филиал) ДГТУ в г. Шахты,общий технический,https://www.sssu.ru/,,,,,
Московский государственный медико-стоматологический университет имени А.И. Евдокимова,медицинский,https://www.msmsu.ru/,,,,,
Российский университет транспорта (МИИТ),транспорт ,https://rut-miit.ru/,,,,,
Петербургский государственный университет путей сообщения Императора Александра I,транспорт ,https://www.pgups.ru/,,,,,
Государственный морской университет имени адмирала Ф.Ф. Ушакова,транспорт ,https://www.aumsu.ru/,,,,,
Дипломатическая академия Министерства иностранных дел Российской Федерации,гуманитарный,http://www.dipacademy.ru/,,,,,
Московская высшая школа социальных и экономических наук,гуманитарный,https://www.msses.ru/,,,,,
Иркутский государственный университет путей сообщения,транспорт ,https://www.irgups.ru/,,,,,
Забайкальский аграрный институт - филиал Иркутского государственного аграрного университета имени А.А. Ежевского,спец технический,http://zabai.ru/,,,,,
Государственный университет по землеустройству,аграрный,http://www.guz.ru/,,,,,
Челябинский государственный институт культуры,искусство и культура,https://chgik.ru/,,,,,
Академия социального управления,гуманитарный,https://asou-mo.ru/,,,,,
Дагестанский государственный медицинский университет,медицинский,https://dgmu.ru/,,,,,
Российская таможенная академия,гос.структуры,http://rta.customs.ru/,,,,,
Воронежский государственный университет инженерных технологий,спец технический,http://vsuet.ru/,,,,,
Всероссийская академия внешней торговли Министерства экономического развития России,гуманитарный,http://www.vavt.ru/,,,,,
"Кубанский государственный университет физической культуры, спорта и туризма",спорт ,https://www.kgufkst.ru/,,,,,
Брянский государственный аграрный университет,аграрный,https://www.bgsha.com/,,,,,
Краснодарский государственный институт культуры,искусство и культура,https://kgik1966.ru/,,,,,
Воронежский институт высоких технологий,спец технический,https://vivt.ru/,,,,,
Ростовский государственный университет путей сообщения,транспорт ,http://rgups.ru/,,,,,
Санкт-Петербургский Гуманитарный университет профсоюзов,гуманитарный,https://www.gup.ru/,,,,,
Театральный институт им. Бориса Щукина при Государственном академическом театре им. Евгения Вахтангова,искусство и культура,http://www.htvs.ru/,,,,,
Волжский государственный университет водного транспорта,транспорт ,http://www.vsuwt.ru/,,,,,
Нижегородская государственная сельскохозяйственная академия,аграрный,https://nnsaa.ru/,,,,,
Поволжский государственный университет телекоммуникаций и информатики,спец технический,https://www.psuti.ru/,,,,,
Смоленский государственный медицинский университет,медицинский,http://smolgmu.ru/,,,,,
Российский институт театрального искусства – ГИТИС,искусство и культура,https://www.gitis.net/,,,,,
Российский государственный университет правосудия,гуманитарный,https://rgup.ru/,,,,,
Волгоградский государственный аграрный университет,аграрный,http://www.volgau.com/,,,,,
Пермская государственная фармацевтическая академия,медицинский,https://pfa.ru/,,,,,
Нижегородская государственная консерватория им. М.И. Глинки,искусство и культура,http://nnovcons.ru/,,,,,
Костромская государственная сельскохозяйственная академия,аграрный,http://www.kgsxa.ru/,,,,,
"Национальный государственный университет физической культуры, cпорта и здоровья имени П.Ф. Лесгафта",спорт ,http://lesgaft.spb.ru/,,,,,
Ульяновский государственный аграрный университет имени П.А. Столыпина,аграрный,https://www.ulsau.ru/,,,,,
Московская государственная академия ветеринарной медицины и биотехнологии имени К.И. Скрябина,медицинский,http://www.mgavm.ru/,,,,,
Самарский государственный аграрный университет,аграрный,http://ssaa.ru/,,,,,
Орловский государственный университет экономики и торговли,гуманитарный,https://orelgiet.ru/,,,,,
Российская государственная академия интеллектуальной собственности,гуманитарный,http://www.rgiis.ru/,,,,,
Белгородский государственный институт искусств и культуры,искусство и культура,https://bgiik.ru/,,,,,
Российский государственный институт сценических искусств,искусство и культура,http://www.rgisi.ru/,,,,,
Воронежский государственный лесотехнический университет имени Г.Ф. Морозова,спец технический,http://vgltu.ru/,,,,,
Рязанский государственный агротехнологический университет имени П. А. Костычева,аграрный,http://www.rgatu.ru/,,,,,
"Смоленская государственная академия физической культуры, спорта и туризма",спорт ,http://www.sgafkst.ru/,,,,,
Калмыцкий государственный университет имени Б.Б. Городовикова,общий,https://www.kalmgu.ru/,,,,,
Восточно-Сибирский государственный институт культуры,искусство и культура,https://vsgaki.ru/,,,,,
Ивановская государственная сельскохозяйственная академия имени Д.К. Беляева,аграрный,http://www.ivgsha.ru/,,,,,
Кемеровский государственный медицинский университет,медицинский,https://kemsmu.ru/,,,,,
Московский государственный институт индустрии туризма имени Ю.А. Сенкевича,спорт ,https://www.mgiit.ru/,,,,,
Алтайский государственный институт культуры,искусство и культура,http://www.agaki.ru/,,,,,
Сургутский государственный педагогический университет,гуманитарный,http://www.surgpu.ru/,,,,,
"Поволжская государственная академия физической культуры, спорта и туризма",спорт ,https://www.sportacadem.ru/,,,,,
Казанская государственная академия ветеринарной медицины им. Н.Э. Баумана,медицинский,https://kazanveterinary.ru/,,,,,
Пермский государственный институт культуры,искусство и культура,http://psiac.ru/,,,,,
Российская академия музыки имени Гнесиных,искусство и культура,https://gnesin-academy.ru/,,,,,
Международный институт экономики и права в Нижнем Новгороде,гуманитарный,https://miep.ru/,,,,,
Екатеринбургский государственный театральный институт,искусство и культура,http://www.egti.ru/,,,,,
Тюменский государственный медицинский университет,медицинский,https://www.tyumsmu.ru/,,,,,
Ульяновский институт гражданской авиации имени Главного маршала авиации Б.П. Бугаева,спец технический,http://www.uvauga.ru/,,,,,
Иркутский государственный аграрный университет имени А.А. Ежевского,аграрный,http://irsau.ru/,,,,,
Горский государственный аграрный университет,аграрный,https://gorskigau.ru/,,,,,
Всероссийский государственный институт кинематографии имени С.А. Герасимова,искусство и культура,https://vgik.info/,,,,,
Международный инновационный университет,гуманитарный,https://www.miu-sochi.ru/,,,,,
Омский институт водного транспорта - филиал Сибирского государственного университета водного транспорта,транспорт ,https://xn----ctbbdw9ayagei.xn--p1ai/,,,,,
Академия хорового искусства имени В.С. Попова,искусство и культура,http://axu.ru/,,,,,
Северо-Осетинская государственная медицинская академия,медицинский,http://sogma.ru/,,,,,
"Белгородский университет кооперации, экономики и права",гуманитарный,http://www.bukep.ru/,,,,,
Институт международного права и экономики имени А. С. Грибоедова,гуманитарный,http://www.iile.ru/,,,,,
Смоленская Православная Духовная Семинария Смоленской Епархии Русской Православной Церкви,остальное,http://smolensk-seminaria.ru/,,,,,
"Санкт-Петербургский государственный академический институт живописи, скульптуры и архитектуры имени И.Е. Репина при Российской академии художеств",искусство и культура,http://www.artsacademy.ru/,,,,,
Российский университет кооперации,гуманитарный,https://www.ruc.su/,,,,,
Дальневосточный государственный технический рыбохозяйственный университет,спец технический,https://dalrybvtuz.ru/,,,,,
Институт современного искусства,искусство и культура,http://isi-vuz.ru/,,,,,
Дальневосточный государственный институт искусств,искусство и культура,http://www.dv-art.ru/,,,,,
Высшая школа музыки Республики Саха (Якутия) (институт) имени В.А. Босикова,искусство и культура,http://vschoolmus.ru/,,,,,
Магнитогорская государственная консерватория (академия) имени М.И. Глинки,искусство и культура,http://www.magkmusic.com/,,,,,
"Санкт-Петербургский университет Государственной противопожарной службы Министерства Российской Федерации по делам гражданской обороны, чрезвычайным ситуациям и ликвидации последствий стихийных бедствий",гос.структуры ,https://igps.ru/,,,,,
Уральский государственный аграрный университет,аграрный,http://www.urgau.ru/,,,,,
Хабаровский государственный институт культуры,искусство и культура,http://www.hgiik.ru/,,,,,
Московский государственный институт музыки имени А.Г. Шнитке,искусство и культура,http://www.schnittke-mgim.ru/,,,,,
Национальный институт бизнеса,гуманитарный,http://nibmoscow.ru/,,,,,
Казанский инновационный университет имени В.Г. Тимирясова,гуманитарный,https://ieml.ru/,,,,,
Самарский государственный университет путей сообщения,транспорт ,https://www.samgups.ru/,,,,,
Петрозаводская государственная консерватория имени А.К. Глазунова,искусство и культура,http://glazunovcons.ru/,,,,,
Московская государственная академия физической культуры,спорт ,https://mgafk.ru/,,,,,
Ижевская государственная сельскохозяйственная академия,аграрный,http://izhgsha.ru/,,,,,
Российская академия адвокатуры и нотариата,гуманитарный,https://raa.ru/,,,,,
Дальневосточный государственный аграрный университет,аграрный,http://www.dalgau.ru/,,,,,
"Ивановская пожарно-спасательная академия Государственной противопожарной службы Министерства Российской Федерации по делам гражданской обороны, чрезвычайным ситуациям и ликвидации последствий стихийных бедствий",гос.структуры ,https://www.edufire37.ru/,,,,,
Сибирская академия финансов и банковского дела,гуманитарный,http://safbd.ru/,,,,,
Кабардино-Балкарский государственный аграрный университет им. В.М. Кокова,аграрный,https://www.kbgau.ru/,,,,,
Курская государственная сельскохозяйственная академия имени И.И. Иванова,аграрный,http://www.kgsha.ru/,,,,,
Орловский государственный институт культуры,искусство и культура,http://www.ogiik.orel.ru/,,,,,
Ростовская государственная консерватория им. С.В.Рахманинова,искусство и культура,https://rostcons.ru/,,,,,
Школа-студия (институт) имени Вл.И.Немировича-Данченко при Московском Художественном академическом театре имени А.П.Чехова,искусство и культура,https://mhatschool.ru/,,,,,
Самарская государственная областная академия (Наяновой),гуманитарный,http://www.nayanova.edu/,,,,,
Пензенский государственный аграрный университет,аграрный,https://pgau.ru/,,,,,
Русская христианская гуманитарная академия,остальное,https://rhga.ru/,,,,,
Академия маркетинга и социально-информационных технологий,гуманитарный,https://www.imsit.ru/ru/,,,,,
Северо-Кавказский институт (филиал) Всероссийского государственного университета юстиции (РПА Минюста России),гуманитарный,https://mkala.rpa-mu.ru/,,,,,
Всероссийский государственный университет юстиции (РПА Минюста России),гуманитарный,https://rpa-mu.ru/,,,,,
Московская государственная академия хореографии,искусство и культура,https://balletacademy.ru/,,,,,
Российская международная академия туризма,спорт ,http://www.rmat.ru/,,,,,
"Академия гражданской защиты Министерства Российской Федерации по делам гражданской обороны, чрезвычайным ситуациям и ликвидации последствий стихийных бедствий",гос.структуры ,https://www.amchs.ru/,,,,,
Дагестанский государственный университет народного хозяйства,гуманитарный,http://dgunh.ru/,,,,,
Новосибирская государственная консерватория имени М. И. Глинки,искусство и культура,http://www.nsglinka.ru/,,,,,
Сибирский университет потребительской кооперации,гуманитарный,http://www.sibupk.su/,,,,,
Медицинский университет «Реавиз»,медицинский,https://reaviz.ru/,,,,,
Российский государственный аграрный заочный университет,аграрный,https://www.rgazu.ru/,,,,,
Великолукская государственная сельскохозяйственная академия,аграрный,https://vgsa.ru/,,,,,
Читинская государственная медицинская академия,медицинский,https://www.chitgma.ru/,,,,,
Бурятская государственная сельскохозяйственная академия имени В.Р. Филиппова,аграрный,http://www.bgsha.ru/,,,,,
Казанский государственный институт культуры,искусство и культура,https://kazgik.ru/,,,,,
Тюменский государственный институт культуры,искусство и культура,http://www.tumgik.ru/,,,,,
Астраханская государственная консерватория,искусство и культура,https://astracons.ru/,,,,,
Оренбургский государственный институт искусств им. Л. и М. Ростроповичей,искусство и культура,http://osiart.ru/,,,,,
Самарский государственный институт культуры,искусство и культура,http://smrgaki.ru/,,,,,
Амурская государственная медицинская академия,медицинский,https://www.amursma.ru/,,,,,
Ставропольский государственный педагогический институт,гуманитарный,https://sspi.ru/,,,,,
Астраханский государственный архитектурно-строительный университет,архитектурный,https://xn--80aai1dk.xn--p1ai/,,,,,
Уральская государственная консерватория имени М.П. Мусоргского,искусство и культура,https://www.uralconsv.org/,,,,,
Донской государственный аграрный университет,аграрный,http://www.dongau.ru/,,,,,
Вятская государственная сельскохозяйственная академия,аграрный,https://vgsha.info/,,,,,
Московская государственная академия водного транспорта – филиал государственного университета морского и речного флота имени адмирала С.О. Макарова,транспорт ,https://msawt.ru/,,,,,
Воронежский государственный институт искусств,искусство и культура,http://voronezharts.ru/,,,,,
Международный институт компьютерных технологий,спец технический,http://iict.ru/,,,,,
Ханты-Мансийская государственная медицинская академия,медицинский,https://hmgma.ru/,,,,,
Государственный музыкально-педагогический институт имени М.М. Ипполитова-Иванова,искусство и культура,http://www.ippolitovka.ru/,,,,,
Саровский физико-технический институт - филиал Национального исследовательского ядерного университета МИФИ,спец технический,https://sarfti.ru/,,,,,
Международный институт рынка,гуманитарный,https://www.imi-samara.ru/,,,,,
Московский психолого-социальный университет,гуманитарный,https://www.mpsu.ru/,,,,,
Уфимский государственный институт искусств имени Загира Исмагилова,искусство и культура,https://ufaart.ru/,,,,,
Пермский государственный аграрно-технологический университет имени академика Д.Н. Прянишникова,аграрный,https://pgsha.ru/,,,,,
Государственный аграрный университет Северного Зауралья,аграрный,http://www.tsaa.ru/,,,,,
Саратовская государственная консерватория имени Л.В. Собинова,искусство и культура,http://sarcons.ru/,,,,,
Международный Институт Дизайна и Сервиса,искусство и культура,https://midis.info/,,,,,
Кемеровский государственный институт культуры,искусство и культура,http://www.kemguki.ru/,,,,,
Высшее театральное училище (институт) им. М.С.Щепкина при Государственном академическом Малом театре России,искусство и культура,http://shepkinskoe.ru/,,,,,
Тверская государственная сельскохозяйственная академия,аграрный,https://tvgsha.ru/,,,,,
Сибирский государственный университет водного транспорта,транспорт ,http://www.ssuwt.ru/,,,,,
Кисловодский гуманитарно-технический институт,общий,http://www.kgti.ru/,,,,,
Курганская государственная сельскохозяйственная академия имени Т.С. Мальцева,аграрный,https://www.ksaa.zaural.ru/,,,,,
Курская академия государственной и муниципальной службы,гос.структуры,https://kagms.ru/,,,,,
Приморская государственная сельскохозяйственная академия,аграрный,http://primacad.ru/,,,,,
Тольяттинская академия управления,гуманитарный,http://www.taom.academy/,,,,,
Гуманитарный университет,гуманитарный,https://gu-ural.ru/,,,,,
Дагестанский государственный аграрный университет имени М.М. Джамбулатова,аграрный,https://xn--80aaiac8g.xn--p1ai/,,,,,
Южный университет (ИУБиП),гуманитарный,http://www.iubip.ru/,,,,,
